collocate,raw_frequency,MI
until,3301,1.1544043770190193
cask,42,3.321490913252625
showing,696,0.5138108712015733
genius,754,1.1269153440879822
fully,630,0.6134407121504148
eckart,18,4.168788773639829
minds,623,1.3177611933084852
stept,3,5.960548242867883
shaking,754,1.5323804521961468
advance,485,0.87501164059851
high,4428,-0.2379304736244247
salutations,32,3.5934246287362663
overshadowed,48,3.187959520628102
admonished,31,3.6251733270508466
beltham,113,3.024919893383598
solicitously,4,5.6728661704161025
silence,3225,0.9263824513614334
leaned,716,2.0949182770094477
persuasively,24,3.8811067011880476
parliament,745,1.1389234937163788
interruption,183,2.5428215592545174
lightly,656,1.2661469231518492
civil,415,1.72402919186524
toweringly,2,6.366013350976048
wiser,295,2.0653323557561185
rose,4266,0.3101665449387975
triumphing,12,4.5742538817479925
dorothy,155,2.0157354146167465
waste,607,0.6506317404764947
truth,3465,-0.39816019952806525
talking,2408,1.2185188741625947
nothing,12498,0.883933159068448
graciously,139,3.510980959525192
outburst,141,2.110400641157825
exchange,275,2.135536614429367
responded,209,2.4099734601311273
airily,21,4.01463809381257
begged,574,2.315969047650527
carefully,910,1.344328220693207
avoiding,91,2.548301025019143
bracing,22,3.9681180781776773
countenance,1167,1.788728368477492
falling,927,0.9203541465300832
face,15179,1.1926924746026961
reflected,585,0.6875486843041366
poor,9350,2.7912262324544117
leave,4969,1.6836808558628222
mildness,40,3.3702810774220566
chest,537,0.7731624370271284
swell,175,1.894374557612479
marrying,462,2.5330335528883547
persuade,298,2.055214225590534
rating,17,4.225947187479777
thanking,87,2.593252412881409
voices,808,0.36459847301489773
gently,1153,2.08847955294677
nominee,7,5.11325038248068
accepting,179,1.8717747256952382
protect,240,2.6771338968621117
herself,9664,-0.32524291941054806
plight,93,2.526561038382737
need,2709,0.5411200505707886
supple,61,3.6414338479226274
merits,198,2.8695057895095677
deed,354,1.8830107989621638
faces,1266,-0.08445707116812849
sheltered,184,1.8442247739270075
soothe,189,1.8174135164763505
performances,58,2.998717520989574
tunes,69,2.8250540269387336
serve,748,1.5403698422296255
repugnant,38,3.421574371809607
relinquished,55,3.7449745268634675
foolishly,95,2.505283639935452
continental,96,2.4948123400681568
paris,856,1.0000373359541963
find,5944,1.1416116673781793
dropped,1538,1.330360293904504
bulsted,103,3.117578723866303
fancied,556,1.431539417845356
innumerable,157,2.0029147261876847
chanced,254,1.5218262645174565
keeper,205,1.7361505523975849
windows,1268,1.0125766852069316
refused,833,1.9435648018032508
thundered,55,3.7449745268634675
entering,494,0.8566250143480706
stationed,60,2.9648159693138925
bar,559,0.733011058380894
perplexing,35,4.196959650606525
nine,820,1.7361505523975849
strange,4034,0.548406282249891
prompt,181,1.8606635002701672
ay,860,1.4008404309565492
wish,4818,1.5747786219151674
lodge,328,2.3647592118199587
safe,1372,0.9337480119182722
sin,606,2.261718457900779
whirling,104,2.4147696323946204
preserved,235,2.698187306059944
chattered,64,2.9002774481763214
abide,306,1.3355754295836122
during,2488,1.6378213504752934
prepare,276,3.0481975782529434
moderately,53,3.0888686179838714
fitzs,1,7.059160531535993
heavily,604,0.6555863336011782
quaint,255,1.5178969863775669
lamps,396,1.0777463202815125
lights,744,1.545731785371011
meant,2246,1.6448394892316502
amid,433,1.6815699840934484
mate,259,1.502332469836455
described,518,1.9077975779446197
plucked,181,1.8606635002701672
little,29962,-0.1574822061830182
upstairs,956,0.889549799044537
sick,1021,1.2292350020394371
doctor,2816,0.21470010292616987
owe,440,2.070998093291796
ll,10141,0.6680319839802128
died,1793,3.726398141290532
quite,10352,1.033101339663512
tooling,2,6.366013350976048
opposed,162,2.664711376863554
second,2723,1.9828843829184495
instance,710,1.8801899226205225
belonged,539,2.1557393217468865
question,3840,0.19222724707411115
surveying,92,3.2305191350468982
married,2715,1.8606635002701672
journalism,17,4.225947187479777
fussell,12,4.5742538817479925
abominable,114,2.3229620831414977
changed,1710,1.560822031094601
plans,526,1.4870064993582286
charles,1100,1.847854541977586
evie,116,2.3055703404296284
want,7160,0.7478446290428385
anything,6489,0.478521394251044
dining,684,1.2243497944733879
room,12354,1.1339329167466288
eaten,355,1.8801899226205225
look,12176,0.48515179549074205
law,2075,4.112791981100338
grew,1801,0.2562103669199823
rested,605,1.3470792540650969
quietly,1467,2.253092403181012
chauffeur,58,2.998717520989574
sealed,228,1.6298149025815525
inside,1012,0.1394766816885823
permission,342,2.3229620831414977
nature,3923,0.7304587343817538
consult,254,2.214973445077402
echoed,323,2.3801204969814465
disagreed,20,4.063428257982002
becoming,636,1.2971091487558164
chuckled,111,2.349630330223659
yes,10063,1.6711813180917547
surprise,1645,1.2631027807706212
party,1848,-0.46269872066563644
because,8881,1.7051607075608572
humiliating,85,2.6165092750456767
may,13512,1.0443346345148374
ever,11301,0.7710364728992654
conversation,2019,0.5474152018912654
monopolizing,3,5.960548242867883
written,1745,1.2040886093335659
adequate,77,2.715355109682309
farm,1399,1.7615577059258252
engagement,680,1.230214913925786
fussells,5,5.449722619101893
sorry,1927,0.5940531517897364
lacked,137,2.1391796057078682
ability,177,1.8830107989621638
oddly,142,2.1033334739347325
albert,71,2.7964806544946774
sword,1012,2.0853868307438956
other,17604,-0.2318142466069886
alive,1218,2.0336366249459865
retorted,237,2.284247570960807
legacy,90,2.559350861205728
marriage,2684,1.2435385751242567
visited,304,1.3421328301297715
anxiety,842,0.32338051729366635
shuffling,78,2.702451704846401
tom,1987,0.5633915776522859
cutting,369,1.1483638874954658
moustache,212,1.7025742568639806
bye,910,1.344328220693207
abandon,216,1.683882123851828
wherever,374,1.8280519146814065
profession,472,2.0007938346185474
wealth,891,1.8762540164992842
considered,1139,2.1006961097686467
speak,5828,1.333170343387338
breeding,150,2.0485252374397374
pride,1464,1.5619923062427912
abbe,15,4.351110330433783
pale,2383,0.6693394155571416
study,959,2.678176106440555
terms,789,0.38839421069011887
person,3508,-0.005028533287970887
disposition,358,1.8717747256952382
trials,118,2.288475907070328
outraged,111,3.0427775107836044
daughters,606,1.7508928341347885
acted,500,2.4539903455479015
grace,1144,0.01687435959625001
wince,44,3.274970897617732
reached,1881,0.9058960633548533
ears,1340,1.4681735510251364
despair,741,1.5497721949080159
necessity,691,1.2141678883282685
discovered,991,1.7698839096401056
private,1548,0.8130537660544304
unaltered,23,3.9236663156068436
temper,987,1.2631027807706212
disagreement,27,3.7633236655316638
expressions,201,1.7558556234769174
continent,233,1.6081220779702925
engaged,1315,1.4870064993582286
excitement,939,1.6006394134476207
expects,86,2.6048132352824855
clara,493,3.4236007149548398
bankers,53,3.0888686179838714
sister,3493,1.9451667244525843
crape,54,3.0701764849717184
favourite,636,1.9902563293157616
repeat,429,0.9977036126079761
gentleman,4897,0.9606777526320462
welcome,963,1.7985450321719678
affection,1066,1.6969298392443035
tradesman,109,2.3678126493068494
misery,678,0.5400132435955975
authority,568,1.410186293374787
assembled,218,1.674665468746904
absorbed,550,1.4423894338694219
full,5189,1.0698136096297903
proposals,68,2.8396528263598864
borrowing,34,3.5328000069198318
margaret,1163,1.0990146676854384
moved,2326,0.6935495595772739
darkly,127,2.214973445077402
lies,877,2.76756018895181
honour,2151,1.7833676750666336
convictions,86,2.6048132352824855
view,2008,0.14741323128431857
notice,1299,-0.11018948513460651
especially,1361,1.2294798900044177
impose,67,2.854467912145027
scent,340,1.230214913925786
fear,3331,0.33442705446220417
continued,2578,2.2489137857602834
nearer,1015,0.1365166400601054
servants,1201,1.3545450705759001
impersonated,2,6.366013350976048
receive,885,0.2735728865280636
hardly,2497,1.1822253903115332
silently,544,1.4533584652399956
announced,478,1.5826969796044823
stairs,1266,1.301837289951762
driven,670,1.650495107819091
desire,2052,1.3785004743006462
brother,3766,2.2593790268040417
departed,527,1.8905722716627404
joining,115,3.0073755837326885
hall,2763,0.7445261190466769
reception,213,1.6978683658265679
gloomily,146,2.0755539098276565
evident,482,0.8812164174853928
hints,167,1.941166719119238
concerned,669,1.9396708325276553
repress,68,2.8396528263598864
coldness,157,3.3892090873075755
thus,3334,0.5566703806593541
presence,2243,1.9085403544773214
informing,101,3.137187195254679
supporting,122,2.2551394868027366
considerate,105,3.098347361938415
mansion,213,1.6978683658265679
requesting,71,2.7964806544946774
whatever,2264,1.4137136338927554
immediately,1440,1.1730565000858373
minute,1691,0.31923236319735804
pursued,600,1.7608431649879563
gravely,605,2.4456915427332064
bade,564,1.8227185687060439
farewell,596,1.7675321531387531
heart,9554,1.0299395535152358
leaning,877,0.9758007197237554
separate,380,1.1189892788155615
page,562,1.4208058622022472
shame,1165,1.7904436347642472
rent,370,1.145657525897723
pronounced,405,1.7484206449893993
faced,733,0.4620148296493416
knees,1187,-0.02002386307367487
promised,1132,2.1068608144527006
agitation,346,1.2127217564782686
sunk,380,1.1189892788155615
towards,4970,1.1870427420605774
iv,191,2.5000342840493084
under,8959,1.2909511491136185
blow,908,0.9410633334946452
story,2470,0.8566250143480706
enter,935,0.9117611828072515
supports,29,4.385011882109464
perhaps,8551,1.3375615275552417
forgery,31,3.6251733270508466
fate,1041,1.2098357515891338
weakness,550,0.7492422533094765
life,14245,0.8622951145904584
wrote,1597,1.4750378525490355
abandoning,40,3.3702810774220566
infamy,57,3.016109263701443
misfortune,364,2.260618952567362
suspected,470,0.9064278368318889
declared,1087,2.1474251860946194
rivalry,42,3.321490913252625
prompted,123,2.2469761761635754
fury,365,1.1592631779535014
foul,247,1.5497721949080159
fouled,11,4.661265258737623
yours,1615,1.2815082083133364
money,5426,1.718299576338598
conditions,380,1.8121364593755067
shop,1343,1.2427936961326462
sherwins,1,7.059160531535993
shall,13750,0.7884629664627578
live,3515,1.091590304627447
condemned,199,2.459002887371446
pretty,3902,0.8693575520327725
seriously,629,1.7136415635036621
backs,249,1.5417076350712855
least,4460,0.44801595574993835
finding,932,1.6081220779702925
hush,529,1.8867843883458033
don,17201,0.39748018424791803
past,3244,0.36089247742058006
contradiction,79,2.689712679068972
certain,3866,0.18547923288760756
ambassador,97,2.4844495530326105
peculiar,770,0.41277001668826363
thank,2177,1.6760425632954914
ralph,639,0.5992560771584582
gets,556,3.0409773302794565
days,5721,0.48670317894730025
special,824,1.0381371821864667
summoned,312,2.4147696323946204
walks,373,1.8307292924521228
innocent,1390,0.515248685971201
grave,1698,2.9541586748399045
sweetening,6,5.267401062307938
except,2631,1.486626343489746
forever,362,1.1675163197102219
blairs,5,6.142869799661838
thick,1162,0.0012625941241365807
dislike,467,0.9128312738670957
three,7259,-0.22139891331474726
turning,2276,0.9384236487238719
ignorance,461,2.0243747772074543
dared,687,1.2199734198735892
lie,1486,0.8539295949263982
spoke,4426,1.0618042837233685
piece,1688,0.321008036940036
blair,68,2.8396528263598864
wrapper,37,3.4482426188917685
vowed,198,2.464040681401403
relations,632,0.6102711373891357
catch,888,0.2701887885438229
creed,179,2.5649219062551833
illness,560,2.3406616602408987
stops,106,2.395721437423926
grey,1663,1.029076413462956
woke,328,1.2661469231518492
drunk,504,1.9351965521327341
window,3747,-0.4764030866977489
june,470,1.5995750173918342
young,14673,-0.45516227599163794
jolyon,393,2.4716452807866225
therein,367,1.153798683481423
farming,100,3.147137526107847
er,423,1.011788352489715
builder,35,3.5038124700465794
husbands,194,1.7913023724726649
heron,17,5.324559476147886
cement,23,3.9236663156068436
affectionate,511,2.768701090387602
forsyte,231,2.3098900015741446
aback,125,2.923993974793637
undoubtedly,181,2.959275788938277
hastily,613,1.3339427761597271
help,4736,0.3879718242002064
nicholas,196,2.474193052865421
habit,928,0.22612879874979255
sharply,531,1.4775456908539994
penetrated,119,3.3786493270925733
byronism,1,7.059160531535993
professor,745,1.1389234937163788
chin,590,0.6790379946362279
black,4933,-0.7513948891377997
god,5113,1.9208163181181492
roger,927,2.7921563234316746
affect,245,1.5579023209912661
wonder,2446,0.643245576408766
wanted,3725,1.6089271229621143
bosinney,342,1.2243497944733879
bird,934,0.9128312738670957
skipping,51,3.127334898811667
along,3605,0.4785213942510439
anyone,437,1.6723745170003481
seated,1149,0.012513253687237349
road,3086,-0.2823233208271677
bedroom,747,1.5417076350712855
sleep,2211,0.45657263934665654
future,1814,1.635312442540747
despise,284,2.5087985820428966
robin,599,0.6638989334205436
respectfully,139,2.1246865984053014
deserted,395,2.178887055302981
cared,859,0.9965387901116831
laid,2294,1.112867703074732
cannot,4279,0.8949104924553957
major,1350,-0.14869933989648218
leigh,126,2.222878624584515
likeness,307,1.3323127839487958
harpsichord,43,3.2979604158424305
pictured,104,3.107916812954566
picture,1532,1.334269093669557
neither,2662,2.263369985939252
nor,5364,1.8728926687965792
knight,948,1.303418317949081
unknown,756,1.8174135164763505
inherited,159,3.0888686179838714
grim,370,1.145657525897723
slander,49,3.1673402334253664
talk,5455,0.5343141749486577
pierce,114,2.3229620831414977
wife,6337,1.2494387613789166
handsome,1605,0.37142867653182216
portrait,466,1.6081220779702925
spirit,2254,1.1304583061643265
tramp,179,1.8717747256952382
beloved,576,2.4948123400681568
acknowledgment,87,3.2863995934413546
praise,517,1.5042648375875092
venerated,20,4.063428257982002
eh,850,2.5111487593878503
slowly,2683,0.7739075935444693
service,1597,0.37642556388092585
camp,561,0.7294396260132968
ground,2743,0.2409653292664995
gould,608,1.7475979382379359
ardently,54,3.0701764849717184
correspondence,252,2.222878624584515
takes,859,1.6896859706716283
glad,3066,0.8227909413322887
disregarding,31,3.6251733270508466
wishes,717,3.1231420205516316
charley,545,1.8569870255408587
letters,2041,1.0474032811602487
battle,1081,0.7666658944567301
deeply,772,2.201935450739272
despaired,31,3.6251733270508466
killed,691,3.565543145491746
decoyed,24,3.8811067011880476
taita,1,7.059160531535993
sierras,2,6.366013350976048
roman,367,3.7928560130966815
dried,245,1.5579023209912661
chapel,347,1.2098357515891338
e,583,0.6909733451855008
maravillosa,1,7.059160531535993
coast,430,1.6885225034083302
giorgio,96,2.4948123400681568
avellanos,75,2.7416724179996828
attended,360,2.271668788753947
recognized,380,2.2176015674836713
dictation,41,3.3455884648316854
travelled,263,1.4870064993582286
transported,69,3.518201207498679
careless,437,0.9792273364404029
corbelan,40,6.836016980221784
miserable,1028,0.8169372660808278
nonsense,785,1.08662399431353
restless,455,0.9388631125850427
impatiently,362,1.1675163197102219
decoud,283,1.4137136338927554
faithless,50,3.147137526107847
age,2253,0.032289771663694046
gods,421,1.0165276978536117
brown,2220,4.787620060223908
boots,680,1.230214913925786
ruling,70,2.810665289486634
girls,1926,0.18910711973786754
church,2972,1.364755218692389
antonia,126,2.222878624584515
priest,769,2.0235074744644495
sta,48,3.187959520628102
chief,1091,2.1437520873827585
engineer,113,2.3317727128236525
escaping,103,2.4244315433063575
straw,425,1.0070713626115761
landau,32,3.5934246287362663
protection,323,1.2815082083133364
imaginative,89,2.5705241618038532
secretary,393,2.4716452807866225
beron,14,7.059160531535993
zeal,140,2.1175181089266886
army,764,1.1137399229294178
gorge,65,2.884773261640356
dream,1368,0.936667722021607
confession,411,1.0405673170397585
knowledge,2016,0.8365842634646246
eye,3126,0.11026330922268084
employed,397,2.173836539516912
unmolested,28,3.726956021360789
expressed,913,1.851862563375125
serenity,100,2.453990345547902
directness,44,3.274970897617732
divine,601,1.759177885668895
dispensation,20,4.756575438541947
heroic,224,2.3406616602408983
dreams,682,1.2272780542524762
propaganda,4,5.6728661704161025
missionary,56,3.726956021360789
moreover,883,2.067594800160088
town,3152,-0.9966319194417766
warned,286,2.096315901276086
viola,97,3.1775967335925555
rate,1617,0.36397985251883164
terrible,1261,1.018112484239183
giovanni,25,3.8402847066677923
linda,89,3.2636713423637986
venerable,195,3.577920442200301
watchfulness,42,3.321490913252625
lap,417,1.0260743097371916
natural,1889,0.6139699527025932
bears,174,2.998717520989574
dick,2102,1.017953892533197
wavering,100,2.453990345547902
witness,461,0.9257624885393446
shelton,107,3.079478877634032
avenge,59,4.080235376298384
prithee,16,4.286571809296212
mass,515,0.8149936308722568
fell,3691,0.23180218962588509
join,641,2.387890543843378
slay,162,2.664711376863554
oliver,1050,0.7957622689443693
loved,2766,2.5012988492977635
relate,100,2.453990345547902
assist,245,1.5579023209912661
blood,2405,1.6717506217945022
decoy,19,4.114721552369552
severely,207,1.7264417382706239
cellarer,1,7.059160531535993
knighted,15,4.351110330433783
thy,2439,2.8151651948094867
hwome,7,5.11325038248068
making,3519,-0.008159317117482334
odd,924,1.3290607485624186
rode,785,1.7797711748734755
learnt,435,2.0824267891154187
possibly,925,1.6156611551434585
gone,6616,0.9009716244477245
wi,807,1.0589840438259897
afraid,2781,0.9203541465300832
wouldn,1839,1.333942776159727
observed,1299,0.9884228035335031
sententiously,31,3.6251733270508466
account,1863,0.6278294496025143
coughed,88,2.5818237170577865
argument,445,1.6542334299296981
pacifically,3,5.960548242867883
goodbye,43,3.2979604158424305
tess,898,2.0507499324618483
horse,2429,0.3625378912019303
chimney,345,1.9087632950645785
weak,1071,1.469106822208135
sense,3808,-0.4925516838153175
born,1566,1.900105232321464
vicar,219,1.6700888017194921
matter,4604,0.2339176741283202
angel,955,1.5837435521751535
tried,2593,0.5848841071172193
entreaty,84,2.6283437326926795
remain,930,0.22397594538869134
grieved,236,1.595328726510383
hinted,228,1.6298149025815525
brothers,456,2.5461056344557074
parish,561,1.8280519146814065
vicarage,52,3.107916812954566
everlastingness,2,6.366013350976048
hill,1562,0.39858538169630703
neighbour,330,1.2600678770754672
aiming,39,3.3955988854063466
grief,1032,0.8130537660544304
less,4316,-0.21231150617392253
pardon,1124,1.643949413516457
added,2743,1.7814103702136486
colonies,77,2.715355109682309
accompanied,500,2.7904625821691145
misapprehend,5,5.449722619101893
often,3826,1.5176355826380048
distress,401,1.065199104229424
rugged,124,2.2388789659309563
blows,237,1.5911003904008618
clare,1249,1.5384999338445158
sanguine,99,2.464040681401403
revered,44,3.9681180781776773
practice,452,0.9454783517037619
stammered,152,2.035280010689717
mode,285,1.4066713512673426
blindness,100,2.453990345547902
prevented,284,1.410186293374787
seal,329,1.2631027807706212
fears,430,1.6885225034083302
apparently,933,0.22075533068864925
doubted,283,1.4137136338927554
pool,288,1.3962000514000472
decided,814,0.35720016553345274
applied,235,2.2927221979517793
deemed,531,1.8830107989621638
despite,321,1.9808665889659225
estimating,10,4.756575438541947
owing,329,1.2631027807706212
cares,386,1.1033231620711623
supposed,1239,1.7288601191349056
sounded,570,0.7135241707073973
copyholders,2,6.366013350976048
chastity,26,3.8010639935145107
foolish,876,1.893232353033702
spoken,1851,0.6342915076306053
chanted,39,3.3955988854063466
aside,1128,0.03095909947798881
borrow,134,2.1613207315850818
lord,7618,0.9541047285536598
slain,293,2.7652822836388165
natured,434,1.6792631779955336
francis,325,2.373947637874365
lieutenant,489,0.8667980420611211
title,483,2.4885817903175207
charitable,119,2.2800370384244637
reconciled,149,2.055214225590534
chaplain,347,1.9029829321490792
holt,380,5.338496983991669
inhabit,48,3.187959520628102
bickering,12,4.5742538817479925
tusher,126,2.9160258051444603
behavior,119,3.3786493270925733
times,3354,-0.36560123028721586
persuasion,135,2.1538857530975637
constantly,391,1.7836001521105727
french,2091,1.02320074454146
neglecting,62,2.9320261464909017
members,458,1.6254385279817534
promise,1627,1.050961785436846
hiding,363,1.8579048778310876
simply,1525,1.1157052036143718
chamber,931,0.22290125425892598
commonwealthmen,3,5.960548242867883
dined,313,1.3129573409958397
thrust,644,1.2846089859915848
plumped,21,4.01463809381257
friend,7499,1.4324724402389328
tutor,229,1.6254385279817534
patting,96,2.4948123400681568
wore,1101,0.7483335753732585
whereof,232,1.6124231598696832
beneath,1291,0.5891353212492958
intrepid,23,3.9236663156068436
mounted,493,0.8586513574933029
overhead,239,1.5826969796044823
next,5151,0.5916559236502438
houses,1406,-0.18934354083461719
whither,374,1.8280519146814065
altered,489,0.8667980420611211
demeanor,23,3.9236663156068436
exit,79,3.3828598596289168
blessed,578,0.6995866628636156
same,7307,-0.2279896278211245
moment,8465,-0.19277529380318756
drawing,2213,0.9664941039190437
cries,820,1.0430033718376395
sending,432,2.0893472319599926
county,604,1.3487335141611234
bidden,119,2.973184218984409
penitents,8,4.979718989856157
nameless,116,2.3055703404296284
put,9393,0.6840292437812591
thanks,706,1.1926924746026963
order,2464,1.0413786761106376
laugh,1978,0.5679313080214454
guidance,167,1.941166719119238
jesuit,46,3.9236663156068436
shown,936,0.9106922356183463
deplored,35,3.5038124700465794
dean,343,2.8308679968041535
orthodox,48,3.187959520628102
wherein,323,1.2815082083133364
widow,832,2.4147696323946204
gallant,289,2.7790282045434513
delight,1040,1.2107968280686845
spoiled,225,1.643060129331573
disguises,33,3.5626529700695126
companion,1511,1.3480714816973538
armstrong,33,4.255800150629458
ousting,9,4.861935954199773
dinner,2960,0.8579754534459421
loud,913,0.24242465094102458
torment,189,2.5105606970362957
sheltering,58,2.998717520989574
heads,1077,0.07722585437960448
beatrix,348,2.3055703404296284
orders,815,2.3018825673504435
paid,1495,1.5410385149392614
degrade,54,3.0701764849717184
sully,20,4.063428257982002
reverend,392,5.1822432539676315
admirable,353,1.8858396551626417
gown,763,0.4219025002515361
wretch,302,1.3487335141611234
king,2492,1.3177611933084852
true,4318,0.6345230695165537
esmond,1739,1.5440051662370233
specially,243,1.5660990881954449
wicked,811,1.9703303898546805
wounded,563,0.7258809033963027
wrong,2722,1.347262925660801
fair,2871,-0.9032551485850708
awful,802,0.3720519236694786
issue,328,1.2661469231518492
apprehended,65,2.884773261640356
blandford,22,4.661265258737623
lackey,21,4.01463809381257
curling,95,2.505283639935452
henry,1543,-0.2823233208271677
duke,1067,0.779701460794185
churchill,32,3.5934246287362663
frank,1536,1.1085179789482664
flanders,38,3.421574371809607
early,2340,-0.0055984962558086335
edifice,51,3.127334898811667
continues,111,3.0427775107836044
castlewood,1183,2.062793209237442
omniscience,8,4.979718989856157
enthusiasm,383,1.1111255423553472
theology,56,3.0338088408008437
hither,372,1.8334138578227919
lordship,689,0.5239192605223345
wound,566,0.72056645333281
conduct,908,1.8573540653688003
angered,58,2.998717520989574
nurse,1149,1.398807614807128
pastoureau,22,3.9681180781776773
meanwhile,1003,1.757847656008158
publicly,121,2.263369985939252
familiarly,91,2.548301025019143
cruel,1034,1.5042648375875092
villain,214,1.6931845165141415
depicted,54,3.0701764849717184
viscount,186,2.9320261464909017
acquaintance,1048,0.10452166665500565
abdication,7,5.11325038248068
expression,1925,0.5950915734822181
lessons,365,2.257875466621611
captain,3380,1.3314248158572992
care,4330,-0.6210151089005972
pushed,710,2.1033334739347325
noah,168,1.9351965521327341
toppled,13,4.494211174074456
gudule,4,5.6728661704161025
sovereign,283,2.512325922560865
ruinous,60,2.9648159693138925
diamonds,346,1.905868937038214
nobly,111,2.349630330223659
lawful,112,3.4392739489090083
massillon,2,6.366013350976048
uncle,2778,1.4322591012157497
suffered,833,1.720421250489041
brave,870,1.6769616810072543
calling,869,1.9012553187047014
liked,2191,0.9764851043746269
chamberlain,26,3.8010639935145107
losses,74,2.755095438331823
crown,501,0.8425544304511283
heir,504,2.6283437326926795
history,1183,1.5927895799917067
dispossess,5,5.449722619101893
garter,41,3.3455884648316854
blessing,441,2.7618751253172023
forgiveness,167,2.6343138996791833
saith,99,3.1571878619613485
john,3090,1.5881835191057385
st,1417,-0.19713670815468726
kinswoman,95,2.505283639935452
pardoned,61,2.948286667362682
monmouth,203,1.7459545524942057
hungerton,2,6.366013350976048
each,5596,0.37526334480593465
lets,101,2.4440400146947336
taught,757,2.827692550896915
pet,260,3.107916812954566
studio,341,2.325890342920586
mad,1118,0.733011058380894
importance,720,1.1730565000858373
wedded,159,2.6834035098757067
office,1442,0.8839865023592084
bring,2708,1.720144254965364
italy,467,2.522269186301196
lombard,75,2.7416724179996828
energetically,37,3.4482426188917685
sculptors,16,4.286571809296212
artist,647,1.2799614175950378
liberal,371,1.142958468928558
fancies,257,1.5100844466407732
rome,538,1.464449151934154
hamel,227,2.327357694614536
entertained,248,1.5457317853710109
horrible,753,1.1282424842960448
sternness,71,2.7964806544946774
work,6155,0.5313650702536586
asks,397,2.8669837200768575
morals,99,2.464040681401403
miscreant,34,3.5328000069198318
happy,3560,0.26793906880980745
half,8402,-0.5907701590734438
attacking,56,3.0338088408008437
gertrude,267,1.4719118731357435
refusal,192,1.8016651595082116
obdurate,34,3.5328000069198318
insulted,159,3.599694241749862
didn,3085,0.6342915076306054
jeopardise,2,6.366013350976048
jewelry,36,3.475641593079883
resided,37,3.4482426188917685
arbitrary,38,3.421574371809607
induce,208,3.3310603642687755
papers,998,1.2520195438926387
countermine,1,7.059160531535993
run,2363,0.677767615468976
fates,79,2.689712679068972
persistent,94,2.515865749265989
bowels,61,3.6414338479226274
mouth,1962,0.8637352525305754
secrets,441,0.9701156560891471
compelled,443,1.6587379420508026
deceiving,89,2.5705241618038532
nobleman,317,1.9934059382186577
assuring,76,2.728427191249662
angry,1606,1.469418106257341
forgetting,280,2.1175181089266886
burst,1123,1.1340138654656597
determined,1143,0.7108960483011277
obey,357,2.973184218984409
behests,8,4.979718989856157
dormer,270,1.4607385725376185
whereas,559,1.4261582389408394
demanded,568,2.326477025248942
repayment,18,4.168788773639829
harshness,42,3.321490913252625
nineteenth,66,2.8695057895095677
start,946,1.3055302511522244
sternly,233,2.3012692585302377
mood,708,0.4967164378422733
consulting,126,3.321490913252625
re,5119,0.9163414178767804
telling,1291,2.293883413487721
embryo,21,4.01463809381257
drowning,92,2.537371954486953
comes,2454,1.4509104836013558
evince,21,4.01463809381257
manifest,129,2.199348127174321
afield,52,3.107916812954566
twelve,810,1.055273464429454
die,1956,0.5791159696093402
lad,1324,1.6625072642670944
birthday,235,3.391334486619889
discord,59,3.674770268190219
cross,1509,0.8385703614362539
south,739,0.4538626105877912
winnie,69,2.8250540269387336
sherwood,125,2.230846794233692
honest,1357,1.92557041338096
dealer,92,2.537371954486953
news,1655,0.34075142428477523
abroad,694,0.5166885710291885
unlike,400,2.1663082730961207
heavenly,182,4.494211174074456
knoweth,66,3.9681180781776773
anyway,130,2.1916260810804107
saved,829,2.5361649537369173
step,1982,1.9522054664340602
davilow,199,1.7658557068115006
unlovable,4,5.6728661704161025
six,1931,0.5919795377755883
seem,2331,0.6914022536201264
bernardo,1,7.059160531535993
resembling,85,2.6165092750456767
gray,852,1.0047211852666227
cause,1812,0.9432684060529591
comforted,180,1.8662036806457827
penetration,65,2.884773261640356
expect,1308,2.0801305768550686
firmness,130,2.1916260810804107
quiet,2890,0.4764431115494059
conclusions,99,2.464040681401403
satisfy,287,2.0928254963363173
beyond,2687,0.9547393921485567
dishes,158,2.689712679068972
haired,364,2.260618952567362
youth,1802,-0.4374919066322901
upset,274,2.1391796057078682
rex,178,1.877376981243908
use,2688,1.1085179789482662
anna,168,2.6283437326926795
underhung,1,7.059160531535993
archdeacon,240,1.5785216081940017
opportunity,978,0.17365086150117579
rector,361,1.1702825732031121
nobody,1782,1.1831068359393389
children,3781,1.1240018206391058
humorist,6,5.267401062307938
engraver,3,5.960548242867883
everything,3875,0.742769738803859
manners,702,1.1983743080701272
dreaded,272,3.062796377674096
missing,229,2.3185857085416988
asking,1050,2.18205663006426
deal,2796,-0.8767845718177077
dust,732,1.1565271981346268
bitterly,438,0.9769416211595469
ought,3369,1.0162308298092761
reason,3127,-0.2955216453619028
sauntering,41,4.038735645391631
watch,1882,1.4649803604459815
street,3095,0.12022963508540621
chose,655,1.673137584568851
lest,832,1.4339403793828942
follow,1511,1.5303930384913083
scoundrel,181,2.5538106808301126
horsewhip,29,3.691864701549519
arrowpoint,123,2.2469761761635754
exerting,28,3.726956021360789
hurt,1077,0.7703730349395498
helps,75,2.7416724179996828
earn,246,1.5538289956036302
chain,405,1.055273464429454
doesn,1405,1.7572780988234602
every,9049,0.02819253986469561
physique,33,3.5626529700695126
acting,477,1.5847912212075972
clothing,165,1.9532150576354124
scapegrace,35,3.5038124700465794
jacob,265,3.0888686179838714
